X,Y,OBJECTID,ID,EXTERNO,DIRECCION,LOCALIDAD,EQUIPO,NUMEROINTERSECCIONES_POREQUIPO,UBICACIONEQUIPO,FECHAINSTALACION,OPERACIONACTUAL,FUNCIONAMIENTO,IMPLEMENTACION,TIPOINTERSECCION,GRUPOSENALES,TOTALGRUPOSENALES,NUMEROFASES,GRUPOSVEHICULARES,GRUPOS_BRT,GRUPOSPEATONALES,GRUPOSSONOROS,GRUPOSCICLISTAS,CANTIDADCONTADORES,FUNCIONDETECTORES,ZONAAUTOMATICA
-74.03261668,4.712783543,3818,17,1169,AK 9 X AC 134,USAQUEN,ACTROS,SENCILLA,SI,1995/09/08 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",15,15,2,"1,2,3,4,93",N/A,"21,22,23,24,31,32,33,34,293",N/A,42,0,"Conteo, Brechas, Fases por demanda, Cola - Siguiente Intersección",1219
-74.03229039,4.72544701300001,3819,15,1170,AK 9 X AC 147,USAQUEN,ACTROS,SENCILLA,SI,1995/08/18 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",12,12,2,"1,2,3,4",N/A,"22,23,24,31,33,34",N/A,"41,42",0,N/A,1219
-74.02460543,4.727568109,3820,6,1171,AK 7 X AC 153,USAQUEN,C900,SENCILLA,SI,1993/12/06 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",11,11,4,"1,2,3,4,14",N/A,"21,22,23,31,32,314",N/A,NO,0,"Brechas, Fases por demanda",1218
-74.04353095,4.68926420000003,3821,53,1172,KR 13A X CL 106,USAQUEN,C900,SENCILLA,SI,1998/02/04 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",8,8,3,"1,2,3,4",N/A,"21,23,32,34",N/A,NO,0,"Conteo, Brechas, Fases por demanda, Cola - Siguiente Intersección, Fases por demanda peatonal",1213
-74.03479748,4.72656028799997,3822,1234,1173,KR 12 X AC 147,USAQUEN,C900,SENCILLA,SI,2011/11/21 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",9,9,4,"1,2,3,4,8",N/A,"21,22,23,34",N/A,NO,0,N/A,1219
-74.02878811,4.71623221099998,3823,10,1174,AK 7 X CL 140,USAQUEN,C900,DOBLE,SI,1990/02/28 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",11,19,4,"1,2A,4,6,13,91",N/A,"21,24,32A,34,213",N/A,NO,0,"Conteo, Brechas, Fases por demanda, Fases por demanda peatonal",1218
-74.03025354,4.71674357199998,3824,1356,1174,KR 7B X CL 140,USAQUEN,NO,DOBLE,NO,2015/11/05 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",8,19,4,"1A,14,2,3",N/A,"21A,22,23,214",N/A,NO,0,"Conteo, Brechas",1218
-74.03249715,4.71768539700003,3825,16,1178,AK 9 X CL 140,USAQUEN,ACTROS,SENCILLA,SI,1995/04/12 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",12,12,2,"1,2,3,4,",N/A,"21,22,23,24,31,32",N/A,"41, 42",0,"Conteo, Brechas, Cola - Siguiente Intersección",1219
-74.08895768,4.74074569800001,3826,1738,1179,KR 96 X AC 145,SUBA,C900,SENCILLA,SI,2022/08/02 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",8,8,2,"3A, 4A","3B, 4B ","23,24",N/A,NO,0,Fases por demanda peatonal,1101
-74.05642037,4.67063817799999,3827,1739,1180,KR 16A X AC 85,CHAPINERO,C900,SENCILLA,SI,2022/03/03 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",14,14,4,"91,2,3,93,103,4",N/A,"22,33,24,291","722, 791 ","43, 44",0,"Fases por demanda peatonal, Activacion de sonoro",1912
-74.05709565,4.66778931599998,3828,1740,1181,KR 16 X CL 82,CHAPINERO,C900,SENCILLA,SI,2022/03/02 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",10,10,3,"1,3",N/A,"21,23,31,33","721, 723, 731, 733",NO,0,Fases por demanda peatonal,1912
-74.07337102,4.69561981599998,3829,1748,1182,AK 70 X CL 103,SUBA,C900,SENCILLA,SI,2022/06/17 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",6,6,2,"1,2,4",N/A,"21,24,32",N/A,NO,0,N/A,1107
-74.11780259,4.714130329,3830,1749,1183,KR 107 X DG 78C,ENGATIVA,C900,SENCILLA,SI,2022/08/31 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",6,6,3,"1,2,3",N/A,"22,23, 31",N/A,NO,0,N/A,1136
-74.05331749,4.66145630900002,3831,132,1191,KR 9 X CL 78,CHAPINERO,C900,SENCILLA,SI,1994/11/14 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",6,6,3,"2,4",N/A,"22,24,32,34",N/A,NO,0,N/A,1908
-74.06034379,4.66100869500002,3832,195,1192,AK 15 X CL 74,CHAPINERO,C900,SENCILLA,SI,1980/11/13 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",6,6,3,"2,3,92",N/A,"22,23,33",N/A,NO,0,"Conteo, Brechas",1913
-74.05914424,4.66285479200002,3833,180,1193,AK 15 X CL 76,CHAPINERO,C900,SENCILLA,SI,1980/11/24 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",4,4,2,"2,4",N/A,"22,24",N/A,NO,0,"Conteo, Brechas, Cola - Siguiente Intersección",1913
-74.05860938,4.66377372599999,3834,177,1194,AK 15 X CL 77,CHAPINERO,C900,DOBLE,SI,1980/12/10 00:00:00+00,NORMAL,R-TF,DEFINITIVA,"VEHICULAR, PEATONAL",8,13,3,"2,3,4",N/A,"22, 23, 24, 32, 34",N/A,NO,0,"Conteo, Brechas",1912
-74.059675,4.66436299999998,3835,1821,1194,KR 16A X CL 77,CHAPINERO,NO,DOBLE,NO,2024/05/13 00:00:00+00,NORMAL,R-TF,PROVISIONAL_PMT,"VEHICULAR, PEATONAL",5,13,3,"1,14",N/A,"21,31",N/A,NO,0,N/A,1912
-74.05971344,4.66193526000001,3836,186,1195,AK 15 X CL 75,CHAPINERO,C900,SENCILLA,SI,2000/04/25 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",8,8,4,"2,3,4,92",N/A,"22,24",723,NO,0,"Conteo, Brechas, Fases por demanda, Activación de sonoro",1913
-74.05294809,4.66569054399997,3837,128,1118,AK 11 X CL 82,CHAPINERO,ACTROS,SENCILLA,SI,1994/11/07 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",8,8,3,"1,1A,3",N/A,"21,21A,23",N/A,41.42,0,"Conteo, Brechas",1910
-74.05147255,4.66784859699999,3838,113,1119,AK 11 X AC 85,CHAPINERO,ACTROS,DOBLE,SI,1998/03/04 00:00:00+00,PMT,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",11,19,3,"1,1A,3,4A",N/A,"21,23,24A",N/A,"41,43,44A,412",0,"Conteo, Brechas, Cola - Siguiente Intersección",1910
-74.05218257,4.666830248,3839,117,1119,AK 11 X AC 82,CHAPINERO,NO,DOBLE,NO,1998/03/04 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",8,19,3,"2,3A,4,11,11A",N/A,"23A,24,211",N/A,NO,0,"Conteo, Brechas, Fases por demanda peatonal",1910
-74.05527354,4.67005958499999,3840,150,1120,AK 15 X AC 85,CHAPINERO,C900,DOBLE,SI,1998/01/29 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",12,16,3,"3,4,7,12,612",N/A,"23,24,34,212,312",N/A,"43,44",0,"Conteo, Brechas, Cola - Siguiente Intersección",1912
-74.05656499,4.667427535,3841,159,1120,AK 15 X CL 82,CHAPINERO,NO,DOBLE,NO,1998/01/29 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",4,16,2,"2,3A",N/A,"22,23A",N/A,NO,0,"Conteo, Brechas",1912
-74.05390686,4.67292632200002,3842,142,1121,AK 15 X CL 88,CHAPINERO,C900,SENCILLA,SI,1999/12/24 00:00:00+00,NORMAL,CA-TF,DEFINITIVA,"PEATONAL, CICLISTA",4,4,2,2,N/A,22 (Exc),N/A,"43,44 (Exc)",0,N/A,1904
-74.04942961,4.67088489299999,3843,1421,1122,AK 11 X CL 88,CHAPINERO,ACTROS,SENCILLA,SI,2015/05/22 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",7,7,2,"1,1A,2",N/A,"21,21A (Exc)","721,721A",NO,0,Fases por demanda peatonal sonoro,1904
-74.04469722,4.68000625600001,3844,1419,1123,AK 11 X CL 97,CHAPINERO,ACTROS,SENCILLA,SI,2015/02/16 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,EXCLUSIVA PEATONAL,7,7,2,"1,1A,2",N/A,"21,21A (Exc)","721,721A",NO,0,Fases por demanda peatonal sonoro,1904
-74.06321857,4.66032616400003,3845,240,1128,KR 20A X AC 72,BARRIOS UNIDOS,C900,SENCILLA,SI,1984/06/16 00:00:00+00,PMT,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",3,3,3,"2,3",N/A,22,N/A,NO,0,"Conteo, Brechas",1913
-74.06568639,4.65637026899998,3846,276,1129,KR 17 X AC 68,BARRIOS UNIDOS,ACTROS,SENCILLA,SI,1993/05/31 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",6,6,2,"2,4",N/A,"22,24,32",N/A,44,0,N/A,1906
-74.06680096,4.65456361600002,3847,300,1130,KR 17 X CL 66,BARRIOS UNIDOS,ACTROS,SENCILLA,SI,1983/11/11 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",7,7,3,"2,3",N/A,"22,23,32,33",N/A,43,0,N/A,1906
-74.06707717,4.65307541200002,3848,306,1131,KR 17 X CL 64,BARRIOS UNIDOS,ACTROS,DOBLE,SI,1998/05/03 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",4,8,3,"4,12",N/A,"24,312",N/A,NO,0,N/A,1906
-74.06715139,4.65267332399998,3849,309,1131,KR 17 X CL 63C,BARRIOS UNIDOS,NO,DOBLE,NO,1998/05/03 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",4,8,3,"2,3",N/A,"23,32",N/A,NO,0,N/A,1906
-74.062522,4.74127299999998,3850,1851,1132,KR 58C X AC 153,SUBA,C900,SENCILLA,SI,2024/11/25 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",12,12,4,"1,2,3,4",N/A,"21,22,23,34","721,722,723,734",NO,0,N/A,1104
-74.04816024,4.66592482599998,3851,84,1137,KR 8 X AC 85,CHAPINERO,C900,SENCILLA,SI,2006/10/19 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",7,7,3,"1,2,3,4",N/A,"22,23,34",N/A,NO,0,"Conteo, Brechas, Fases por demanda",1901
-74.04972822,4.66420052500001,3852,99,1138,KR 8 X AC 82,CHAPINERO,C900,SENCILLA,SI,2006/10/19 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",8,8,3,"1,2,3,4",N/A,"21,22,23,34",N/A,NO,0,Cola - Siguiente Intersección,1908
-74.04696776,4.668307556,3853,76,1139,KR 8 X CL 87,CHAPINERO,C900,DOBLE,SI,2003/01/15 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",7,14,4,"1,3,4A,12",N/A,"21,24A,212",N/A,NO,0,N/A,1901
-74.0476157,4.66701038100001,3854,80,1139,KR 8 X CL 86,CHAPINERO,NO,DOBLE,NO,2003/01/15 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",7,14,3,"2,3A,4,11",N/A,"22,24,211",N/A,NO,0,N/A,1901
-74.04859543,4.66754554699997,3855,1366,1140,KR 9 X CL 86,CHAPINERO,C900,SENCILLA,SI,2015/11/25 00:00:00+00,PMT,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",10,10,3,"1,2,3,4",N/A,"21,22,23,24,33,34",N/A,NO,0,N/A,1901
-74.06900402,4.66658563999999,3856,1348,1141,KR 28 X CL 74,BARRIOS UNIDOS,NO,DOBLE,NO,2015/08/27 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",11,21,3,"2,7,13",N/A,"22,32,213,313","722, 732, 7213",42,0,"Conteo, Brechas, Activación de sonoro",1914
-74.06952567,4.66694720599997,3857,1349,1141,KR 28A X CL 74,BARRIOS UNIDOS,C900,DOBLE,SI,2015/08/27 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",10,21,4,"1,3,93",N/A,"21,23,31","721, 723, 731",41,0,"Conteo, Brechas, Activación de sonoro",1914
-74.06740253,4.66842274999999,3858,315,1142,KR 28 X CL 76,BARRIOS UNIDOS,C900,SENCILLA,SI,2003/12/11 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",7,7,3,"2,4",N/A,"22,24,32",N/A,"43, 44",0,N/A,1914
-74.06285948,4.673443728,3859,237,1143,AK 24 X CL 85A,BARRIOS UNIDOS,C900,SENCILLA,SI,1995/02/06 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",7,7,3,"1,2,3,4",N/A,"22,24,31",N/A,NO,0,N/A,1914
-74.0625113,4.6754962,3860,226,1144,AK 24 X CL 87,BARRIOS UNIDOS,C900,SENCILLA,SI,1993/07/07 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",8,8,2,"1,2,4",N/A,"21,24,32",N/A,"41, 42",0,N/A,1914
-74.06602097,4.66476825199999,3861,285,1145,AK 24 X AC 74,BARRIOS UNIDOS,C900,DOBLE,SI,1990/04/09 00:00:00+00,NORMAL,R-TF,DEFINITIVA,"VEHICULAR, PEATONAL",7,12,2,"1A,2,3",N/A,"21A,22,23,33",N/A,NO,0,"Conteo, Brechas",1914
-74.065375,4.66431499999999,3862,1823,1145,KR 23 X AC 74,BARRIOS UNIDOS,NO,DOBLE,NO,2024/05/14 00:00:00+00,NORMAL,R-TF,PROVISIONAL_PMT,"VEHICULAR, PEATONAL",5,12,2,"1,13",N/A,"21,213,31",N/A,NO,0,N/A,1914
-74.06636786,4.669629966,3863,1477,1146,KR 28 X CL 78,BARRIOS UNIDOS,C900,SENCILLA,SI,2016/08/11 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",6,6,3,"2,3",N/A,"22,23,32,33",N/A,NO,0,N/A,1914
-74.06511958,4.67112266399999,3864,269,1147,KR 28 X AC 80,BARRIOS UNIDOS,C900,SENCILLA,SI,2003/12/11 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",12,12,2,"2,3A,4A,792","3B,4B","22, 24,32,33","724, 733",NO,0,"Conteo, Brechas",1914
-74.06340031,4.66901425700001,3865,242,1148,AK 24 X AC 80,BARRIOS UNIDOS,C900,SENCILLA,SI,1997/09/04 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",29,29,3,"1,2,3A,4A,91,92,93,94","3B,4B","21,22,24A,24B,31,32,33A,33B,291,292","721, 723, 732, 734, 7291","41, 42",0,"Brechas, Activación de sonoro",1914
-74.0671208,4.66302125599998,3866,308,1149,AK 24 X AC 72,BARRIOS UNIDOS,C900,DOBLE,SI,1987/06/14 00:00:00+00,NORMAL,R-TF,DEFINITIVA,"VEHICULAR, PEATONAL",16,25,3,"1A,2,3,3A,5,6,14,14A",N/A,"21A,22,23,214,31A,32,33,314A",N/A,NO,0,"Conteo, Brechas",1914
-74.066482,4.66256099999998,3867,1432,1149,KR 23 X AC 72,BARRIOS UNIDOS,NO,DOBLE,NO,2024/05/14 00:00:00+00,NORMAL,R-TF,PROVISIONAL_PMT,"VEHICULAR, PEATONAL, CICLISTA",9,25,2,"1,4,13,13A",N/A,"21,213,31,34",N/A,44,0,N/A,1914
-74.06963021,4.65902671200001,3868,359,1150,AK 24 X AC 68,BARRIOS UNIDOS,ACTROS,SENCILLA,SI,1986/01/03 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",12,12,4,"1,2,4,8,91",N/A,"21,22,24,31,32,34",N/A,44,0,"Conteo, Brechas, Fases por demanda",1906
-74.07076436,4.65730673899998,3869,384,1151,AK 24 X CL 66,BARRIOS UNIDOS,C900,SENCILLA,SI,1997/01/03 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",8,8,3,"1,2,3",N/A,"22,23,31,33",N/A,43,0,"Conteo, Brechas",1906
-74.057511,4.739802,3870,1895,1154,KR 55 X AC 153,SUBA,C900,SENCILLA,SI,2025/03/12 00:00:00+00,PMT,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",12,12,3,"1,3,4, 92",N/A,"21, 22, 23, 34","721, 722, 723, 734",NO,0,Activación de sonoro,1104
-74.05875129,4.65718948400001,3871,178,1156,AK 11 X AC 72,CHAPINERO,ACTROS,SENCILLA,SI,1998/03/06 00:00:00+00,PMT,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",8,8,3,"1,3,4,93",N/A,"21,23,31,34",N/A,NO,0,"Conteo, Brechas",1910
-74.04177812,4.67436165800001,3872,40,1157,AK 7 X CL 94,CHAPINERO,C900,SENCILLA,SI,1997/05/10 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",8,8,3,"1,2,2A,6,93",N/A,"21,32",N/A,42,0,"Conteo, Brechas, Fases por demanda peatonal",1907
-74.07193084,4.65401884599999,3873,1561,1158,AK 24 X CL 63C,BARRIOS UNIDOS,C900,SENCILLA,SI,2019/01/10 00:00:00+00,NORMAL,R-TA,DEFINITIVA,EXCLUSIVA PEATONAL,6,6,2,"1,2",N/A,"21,22",722,NO,0,Activación de sonoro,1906
-74.07164589,4.65549665200001,3874,403,1159,AK 24 X CL 63F,BARRIOS UNIDOS,C900,SENCILLA,SI,1980/04/19 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",8,8,3,"1,2,3,4,64",N/A,"21,23,24",N/A,NO,0,Conteo,1906
-74.05495748,4.66273999800001,3875,149,1250,AK 11 X CL 78,CHAPINERO,ACTROS,SENCILLA,SI,1993/12/10 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",4,4,2,"1,4",N/A,"21,34",N/A,NO,0,"Conteo, Brechas",1910
-74.0286112,4.70212936799999,3876,9,1255,AK 7 X AC 127,USAQUEN,ACTROS,SENCILLA,SI,1997/04/02 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",14,14,3,"1,2,6,7,91,93",N/A,"21,22,27,31,32,36,291,293",N/A,NO,0,"Conteo, Brechas, Cola, Cola - Siguiente Intersección",1204
-74.0319963,4.69592570700001,3877,14,1256,AK 7 X CL 119,USAQUEN,ACTROS,SENCILLA,SI,1983/06/05 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",7,7,3,"1,2,4,6",N/A,"21,24,32",N/A,NO,0,"Conteo, Brechas",1204
-74.03322151,4.69363608100002,3878,18,1257,AK 7 X AC 116,USAQUEN,ACTROS,SENCILLA,SI,1998/04/04 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",10,10,3,"1,2,3,6,91",N/A,"22,22A,23,31,291",N/A,NO,0,"Conteo, Brechas, Cola, Cola - Siguiente Intersección",1204
-74.03494755,4.68781978999999,3879,21,1258,AK 7 X CL 109,USAQUEN,ACTROS,SENCILLA,SI,1993/07/16 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",9,9,3,"1,2,4,5,6",N/A,"21,24,32,35",N/A,NO,0,"Conteo, Brechas, Fases por demanda",1204
-74.03566252,4.68512197299998,3880,24,1259,AK 7 X CL 106,USAQUEN,ACTROS,SENCILLA,SI,1988/07/14 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",11,11,4,"1,1A,2,4,6,7,93",N/A,"22,23,24,31",N/A,NO,0,"Conteo, Brechas, Cola, Fases por demanda, Cola - Siguiente Intersección",1204
-74.05387485,4.66059048300002,3881,141,1269,KR 9 X CL 77,CHAPINERO,C900,DOBLE,SI,1987/10/07 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",6,12,3,"3,12",N/A,"23,33,212,312",N/A,NO,0,Cola - Siguiente Intersección,1908
-74.05439834,4.65980282999999,3882,146,1269,KR 9 X CL 76,CHAPINERO,NO,DOBLE,NO,1987/10/07 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",6,12,3,"2,4",N/A,"22,24,32,34",N/A,NO,0,Cola - Siguiente Intersección,1908
-74.04923641,4.67677871799998,3883,94,1270,KR 13 X CL 93A,CHAPINERO,C900,DOBLE,SI,1998/04/29 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",5,12,3,"1,3,12",N/A,"23,212",N/A,NO,0,N/A,1904
-74.04475493,4.69256402299999,3884,59,1293,AK 15 X CL 109,USAQUEN,C900,DOBLE,SI,1996/04/16 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",10,20,2,"1,3,4A,12",N/A,"21,23,24A,31,212,312",N/A,NO,0,"Conteo, Brechas, Cola - Siguiente Intersección",1212
-74.04587696,4.69049989400003,3885,65,1293,AK 15 X CL 106,USAQUEN,NO,DOBLE,NO,1996/04/16 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",10,20,2,"2,3A,4,11",N/A,"22,23A,24,32,211,311",N/A,NO,0,"Conteo, Brechas",1212
-74.04816444,4.68488410100002,3886,83,1294,AK 15 X AC 100,CHAPINERO,C900,SENCILLA,SI,1997/03/09 00:00:00+00,PMT,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",21,21,4,"1,2,3,4,11,12,13,14,112",N/A,"21,22,23,24,211,212,213,214",N/A,"43,44,413,414",0,N/A,1214
-74.05055805,4.67943254199997,3887,104,1295,AK 15 X CL 94,CHAPINERO,C900,SENCILLA,SI,1983/06/26 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",6,6,2,"2,3,4",N/A,"22,24,33",N/A,NO,0,"Conteo, Brechas, Cola - Siguiente Intersección",1904
-74.05194855,4.67676002500002,3888,115,1296,AK 15 X CL 93,CHAPINERO,NO,DOBLE,NO,1984/06/03 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",4,12,2,"4A,12",N/A,"24A,212",N/A,NO,0,"Conteo, Brechas",1904
-74.05239066,4.67588117700001,3889,120,1296,AK 15 X AC 92,CHAPINERO,C900,DOBLE,SI,1984/06/03 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",8,12,2,"2,3,4",N/A,"22,24,33",N/A,43.44,0,"Conteo, Brechas",1904
-74.0531349,4.67444906899999,3890,130,1297,AK 15 X CL 90,CHAPINERO,C900,SENCILLA,SI,1984/12/26 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",4,4,2,"2,3",N/A,"22,23",N/A,NO,0,"Conteo, Brechas",1904
-74.05638045,4.67795946699999,3891,161,1298,KR 19B X AC 92,CHAPINERO,C900,SENCILLA,SI,1995/10/29 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",5,5,3,"3,4,5,91",N/A,21,N/A,NO,0,N/A,1904
-74.04694728,4.68883892999997,3892,74,1299,AK 15 X CL 104,USAQUEN,C900,SENCILLA,SI,2000/07/02 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",8,8,3,"1,2,3,4",N/A,"21,24,32,33",N/A,NO,0,"Conteo, Brechas, Cola - Siguiente Intersección",1212
-74.05453707,4.67698821300002,3893,147,1301,KR 18 X AC 92,CHAPINERO,C900,SENCILLA,SI,2004/08/13 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",7,7,2,"2,3,4",N/A,"22,24,33",N/A,43,0,N/A,1904
-74.0471203,4.71769042199998,3894,79,1302,AK 19 X AC 134,USAQUEN,ACTROS,SENCILLA,SI,1997/03/23 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",12,12,3,"1,2,3,4,7",N/A,"21,22,23,27,31,32,34",N/A,NO,0,"Conteo, Brechas, Cola - Siguiente Intersección",1201
-74.0483676,4.70798240099998,3895,86,1303,AK 19 X CL 127B,USAQUEN,NO,TRIPLE,NO,1997/04/06 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, CICLISTA",3,24,2,112,N/A,N/A,N/A,"414,112",0,N/A,1211
-74.04878862,4.70545294099998,3896,87,1303,AK 19 X AC 127,USAQUEN,ACTROS,TRIPLE,SI,1997/04/06 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",12,24,3,"1,3,4,12",N/A,"21,24,31,33,212,312",N/A,"411, 412",0,"Conteo, Brechas, Cola - Siguiente Intersección",1211
-74.04894603,4.70455833099999,3897,92,1303,AK 19 X CL 125,USAQUEN,NO,TRIPLE,NO,1997/04/06 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",9,24,4,"2,3A,11",N/A,"22,23A,311,611",N/A,"42, 4111",0,"Conteo, Brechas, Fases por demanda",1211
-74.04993496,4.69863953599997,3898,101,1304,AK 19 X AC 116,USAQUEN,ACTROS,SENCILLA,SI,1998/01/26 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",31,31,3,"1,2,3,4,4A,61,63",N/A,"21,22,23,24,31,32,33,34","721,722,723,724,731,732,733,734","41,42,43,44,411,412,413,414",0,"Conteo, Brechas, Cola - Siguiente Intersección",1211
-74.05054144,4.695132398,3899,107,1305,AK 19 X CL 109,USAQUEN,ACTROS,DOBLE,SI,1983/06/22 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",12,24,2,"1,3,4A,12",N/A,"21,23,24A,212,31,312",N/A,41.412,0,"Conteo, Brechas, Cola - Siguiente Intersección",1211
